seed,early_variant,model_name,feature_block,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n
23,earlyv1,Logistic Regression,middle_late,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7058823529411765,0.6896551724137931,0.6976744186046512,0.7202095154954168,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7158730158730159,50,71
23,earlyv1,Linear SVM,middle_late,"{""C"": 1.0, ""class_weight"": null}",0.6144578313253012,0.6666666666666666,0.5287356321839081,0.5897435897435898,0.6679033900771134,0.704225352112676,0.7916666666666666,0.5428571428571428,0.6440677966101694,0.7198412698412698,50,71
23,earlyv1,RBF SVM,middle_late,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7289156626506024,0.7019230769230769,0.8390804597701149,0.7643979057591623,0.7921577186090499,0.6197183098591549,0.6,0.6857142857142857,0.64,0.7253968253968254,44,71
23,earlyv1,Logistic Regression,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.6686746987951807,0.686046511627907,0.6781609195402298,0.6820809248554913,0.6982394878510112,0.647887323943662,0.6388888888888888,0.6571428571428571,0.647887323943662,0.6801587301587302,46,71
23,earlyv1,Linear SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.6144578313253012,0.6716417910447762,0.5172413793103449,0.5844155844155844,0.6697221009748291,0.5774647887323944,0.7272727272727273,0.2285714285714285,0.3478260869565217,0.6642857142857144,41,71
23,earlyv1,RBF SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6927710843373494,0.6666666666666666,0.8275862068965517,0.7384615384615385,0.7607303942965226,0.6056338028169014,0.5853658536585366,0.6857142857142857,0.631578947368421,0.7174603174603175,43,71
23,earlyv1,Logistic Regression,all,"{""C"": 1.0, ""class_weight"": null}",0.7289156626506024,0.75,0.7241379310344828,0.7368421052631579,0.8016877637130801,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7325396825396825,48,71
23,earlyv1,Linear SVM,all,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7160493827160493,0.6666666666666666,0.6904761904761905,0.7691692128619235,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7246031746031747,47,71
23,earlyv1,RBF SVM,all,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7951807228915663,0.7476635514018691,0.9195402298850576,0.8247422680412371,0.8739269605703478,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7603174603174603,50,71
23,earlyv1,Logistic Regression,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.7168674698795181,0.7222222222222222,0.7471264367816092,0.7344632768361582,0.7741888549396189,0.676056338028169,0.6764705882352942,0.6571428571428571,0.6666666666666666,0.7404761904761905,48,71
